assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,0,0,0,0,217487,None,,0,0,0,0,0.0,704,90,None,,0,4,0.0,0.0,0,Mbwana Ally,0.0,0,0,0.0,706,90,48,False,0.0,706,90,0,Transferred to Fenerbahce,2021-07-11T07:37:45.166277Z,55,0,0,None,0,,217487.jpg,0.0,0,0,Samatta,0.0,False,None,u,2,7,0.0,703,90,0,0,0,71,0,0.0,0.0,Samatta,0
0,0,2,0,0,0,221239,None,,0,0,0,0,1.0,457,62,None,,0,4,0.0,0.0,0,Keinan,0.0,0,0,0.1,504,66,49,False,0.4,501,65,11,Joined Nottingham Forest on a season-long loan - Expected back 01 Jul,2022-01-03T09:00:17.242336Z,45,0,0,None,0,,221239.jpg,1.0,0,0,Davis,1.6,False,None,u,2,7,0.0,607,72,1,347758,0,413188,1201,0.0,0.2,Davis,0
3,1,357,100,100,9,230046,2,,0,0,-1,1,401.3,62,45,1,,0,3,3.5,3.0,2,Douglas Luiz,3.5,26,1,89.9,129,74,50,False,366.6,131,48,2065,,2021-11-01T00:00:12.434721Z,44,0,0,None,0,,230046.jpg,2.6,0,0,Soares de Paulo,1.8,False,None,a,2,7,129.0,226,118,66,558817,4975,502646,4255,0.8,15.0,Douglas Luiz,6
1,9,344,100,100,10,232653,None,,0,0,3,-3,259.9,124,84,None,,3,3,4.2,3.7,1,Jacob,4.2,24,6,108.4,82,53,51,False,481.8,76,31,1928,,2021-11-01T00:00:12.445541Z,48,0,0,None,0,,232653.jpg,3.5,0,0,Ramsey,9.7,False,None,a,2,7,339.0,96,53,95,1383574,23430,563873,37750,0.9,19.8,Ramsey,5
2,0,190,100,100,3,18892,None,,0,0,-3,3,166.6,182,42,5,,0,2,2.5,2.0,2,Ashley,2.5,17,0,42.7,275,92,52,False,158.8,303,117,1039,,2021-12-17T14:30:13.768260Z,47,0,0,None,0,,18892.jpg,2.3,0,0,Young,0.5,False,None,a,2,7,102.0,257,72,43,62484,310,111910,450,0.5,9.1,Young,0
1,5,310,100,0,6,101188,3,,0,0,-4,4,491.8,35,7,4,,0,2,1.8,0.0,0,Lucas,1.8,29,0,100.4,97,14,168,False,343.4,155,63,1809,,2022-03-14T07:00:14.331827Z,51,1,0,None,0,,101188.jpg,2.7,0,0,Digne,7.1,False,None,a,2,7,167.0,198,45,57,1067205,798,1873000,44904,0.4,11.2,Digne,5
5,9,279,100,100,8,84939,None,,0,0,-3,3,147.0,197,31,None,,1,4,5.8,5.3,1,Danny,5.8,21,5,98.3,101,21,337,False,341.6,159,18,1520,,2021-11-30T14:30:14.844783Z,77,0,0,2,0,,84939.jpg,3.6,0,0,Ings,8.0,False,None,a,2,7,500.0,54,23,83,1435927,10536,3667891,14946,0.8,10.8,Ings,2
3,1,95,100,100,1,215711,5,,0,0,-2,2,99.6,245,139,3,,0,3,0.8,0.3,1,Leon,0.8,10,1,43.5,270,123,492,False,130.6,325,138,511,,2021-12-02T00:00:16.405439Z,63,0,0,None,0,,215711.jpg,2.2,0,0,Bailey,0.4,False,None,a,2,7,203.0,175,96,31,80821,105,247904,246,0.1,4.9,Bailey,2
0,0,0,0,0,0,447715,None,,0,0,-1,1,0.0,588,225,None,,0,3,0.0,0.0,0,Aaron,0.0,0,0,0.0,600,226,496,False,0.0,597,225,0,Joined Cheltenham Town on loan until the end of the season - Expected back 01 Jul,2022-01-11T12:30:16.624831Z,44,0,0,None,0,,447715.jpg,0.0,0,0,Ramsey,0.2,False,None,u,2,7,0.0,565,221,0,25784,0,31580,93,0.0,0.0,Ramsey,0
0,0,0,0,0,0,481624,None,,0,0,0,0,0.0,693,286,None,,0,3,0.0,0.0,0,Jaden,0.0,0,0,0.0,694,285,497,False,0.0,694,285,4,Joined Stoke City on loan until the end of the season - Expected back 01 Jul,2022-01-21T13:30:20.197682Z,50,0,0,None,0,,481624.jpg,1.0,0,0,Philogene-Bidace,0.0,False,None,u,2,7,0.0,686,286,1,1105,0,2519,5,0.0,0.2,Philogene-Bidace,0
1,0,39,100,100,0,478912,None,,0,0,0,0,29.2,369,186,None,,0,3,0.0,-0.5,0,Carney,0.0,3,0,11.5,408,180,526,False,37.0,426,183,186,,2022-03-04T15:00:14.904289Z,45,0,0,None,0,,478912.jpg,1.4,0,0,Chukwuemeka,0.0,False,None,a,2,7,47.0,333,167,13,7750,80,7959,85,0.0,2.9,Chukwuemeka,0
0,0,3,0,0,0,433979,None,,0,0,0,0,0.8,461,64,None,,0,4,0.0,0.0,0,Cameron,0.0,0,0,1.6,482,61,568,False,0.0,645,73,24,Joined Preston on loan until the end of the season - Expected back 01 Jul,2022-01-24T22:30:12.618160Z,45,0,0,None,0,,433979.jpg,1.0,0,0,Archer,0.9,False,None,u,2,7,18.0,388,56,3,271066,0,222364,1007,0.0,0.7,Archer,0
0,0,0,None,None,0,248164,None,,0,0,0,0,0.0,529,40,None,,0,1,0.0,-0.5,0,Viljami,0.0,0,0,0.0,549,62,596,False,0.0,545,62,0,,None,40,0,0,None,0,,248164.jpg,0.0,0,0,Sinisalo,0.1,False,None,a,2,7,0.0,494,27,0,8657,90,6178,117,0.0,0.0,Sinisalo,0
0,0,0,None,None,0,515597,None,,0,0,0,0,0.0,560,224,None,,0,2,0.0,-0.5,0,Lamare,0.0,0,0,0.0,580,224,610,False,0.0,576,224,0,,None,40,0,0,None,0,,515597.jpg,0.0,0,0,Bogarde,0.1,False,None,a,2,7,0.0,526,217,0,11281,55,8907,74,0.0,0.0,Bogarde,0
0,0,3,None,None,0,490094,None,,0,0,0,0,0.0,659,266,None,,0,3,0.0,-0.5,0,Tim,0.0,0,0,0.2,502,219,638,False,2.2,493,215,4,,None,45,0,0,None,0,,490094.jpg,1.0,0,0,Iroegbunam,0.0,False,None,a,2,7,0.0,644,265,1,389,8,272,9,0.0,0.2,Iroegbunam,0
0,0,0,0,0,0,462381,None,,0,0,0,0,0.0,543,44,None,,0,1,0.0,0.0,0,Filip,0.0,0,0,0.0,563,66,650,False,0.0,559,66,0,Season long loan to Marschall,2022-02-09T11:09:25.609893Z,40,0,0,None,0,,462381.jpg,0.0,0,0,Marschall,0.0,False,None,u,2,7,0.0,509,31,0,933,0,694,9,0.0,0.0,Marschall,0
0,0,0,None,None,0,536110,None,,0,0,0,0,0.0,562,225,None,,0,2,0.0,-0.5,0,Josh,0.0,0,0,0.0,582,225,670,False,0.0,578,225,0,,None,40,0,0,None,0,,536110.jpg,0.0,0,0,Feeney,0.0,False,None,a,2,7,0.0,528,218,0,659,20,389,31,0.0,0.0,Feeney,0
3,7,196,None,None,4,84583,4,,0,0,5,-5,202.4,157,98,2,,2,3,6.8,6.3,2,Philippe,6.8,8,4,73.3,171,91,681,False,258.4,221,90,773,,None,75,0,0,None,0,,84583.jpg,5.9,0,0,Coutinho Correia,23.7,False,None,a,2,7,271.0,133,74,59,2785381,18110,661235,128257,0.9,7.9,Coutinho,0
0,0,0,None,None,0,465390,None,,0,0,0,0,0.0,545,211,None,,0,2,0.0,-0.5,0,Kaine,0.0,0,0,0.0,565,211,684,False,0.0,561,211,0,,None,40,0,0,None,0,,465390.jpg,0.0,0,0,Hayden,0.0,False,None,a,2,7,0.0,511,204,0,877,47,455,54,0.0,0.0,Hayden,0
0,0,0,None,None,0,111782,None,,0,0,0,0,0.0,512,31,None,,0,1,0.0,-0.5,0,Robin,0.0,0,0,0.0,532,53,691,False,0.0,528,53,0,,None,40,0,0,None,0,,111782.jpg,0.0,0,0,Olsen,0.0,False,None,a,2,7,0.0,477,18,0,2381,117,917,83,0.0,0.0,Olsen,0
0,0,0,None,None,0,487835,None,,0,0,0,0,0.0,657,264,None,,0,3,0.0,-0.5,0,Benjamin,0.0,0,0,0.0,663,264,703,False,0.0,663,264,0,,None,45,0,0,None,0,,487835.jpg,0.0,0,0,Chrisene,0.0,False,None,a,2,7,0.0,642,263,0,293,14,165,10,0.0,0.0,Chrisene,0
0,0,0,None,None,0,515599,None,,0,0,0,0,0.0,669,275,None,,0,3,0.0,-0.5,0,Tommi,0.0,0,0,0.0,673,274,713,False,0.0,673,274,0,,None,45,0,0,None,0,,515599.jpg,0.0,0,0,O'Reilly,0.0,False,None,a,2,7,0.0,655,274,0,131,18,70,21,0.0,0.0,O'Reilly,0
4,8,473,None,None,6,61810,None,,0,0,0,0,54.5,311,101,None,,0,2,3.0,3.5,1,Pontus,4.0,47,1,98.0,102,18,76,False,579.6,36,11,2691,,None,45,0,0,None,0,,61810.jpg,2.9,0,0,Jansson,5.8,False,None,a,3,94,343.0,92,6,87,1353260,1194,1018448,10528,0.9,19.3,Jansson,6
2,1,379,100,100,6,128295,None,,0,0,0,0,316.4,94,62,None,,0,3,0.7,1.2,1,Christian,1.7,45,2,121.3,58,38,77,False,523.8,59,21,2534,,2022-03-06T00:00:12.205684Z,50,0,0,None,0,,128295.jpg,2.5,0,0,Nørgaard,0.6,False,None,a,3,94,368.0,80,49,73,195855,279,198748,912,0.3,14.6,Nørgaard,7
2,16,418,100,100,5,144485,None,,1,-1,2,-2,379.3,71,8,None,,2,4,9.3,9.8,2,Ivan,10.3,38,11,189.8,18,4,78,False,589.0,32,2,2188,,2022-02-10T01:00:14.772875Z,67,0,0,1,0,,144485.jpg,4.4,0,0,Toney,15.1,False,None,a,3,94,930.0,11,5,109,3087871,70917,4051549,52335,1.5,16.3,Toney,6
0,0,4,100,100,0,154138,None,,0,0,-4,4,4.8,435,205,None,,0,3,-0.7,-0.2,1,Tariqe,0.3,0,0,3.1,459,201,79,False,5.2,478,205,16,,2021-11-30T17:30:16.450591Z,51,0,0,None,0,,154138.jpg,1.0,0,0,Fosu-Henry,0.0,False,None,a,3,94,21.0,379,185,1,2271,18,8889,18,0.1,0.2,Fosu,0
0,4,323,100,100,5,154561,None,,0,0,-2,2,0.0,573,56,None,,1,1,2.7,3.2,1,David,3.7,18,0,41.2,281,17,80,False,414.4,106,17,1440,,2021-10-26T22:00:11.833421Z,43,0,0,None,0,,154561.jpg,3.9,0,53,Raya Martin,3.8,False,None,a,3,94,0.0,544,45,63,1024739,7876,1024482,5852,0.9,14.7,Raya,0
3,5,252,100,100,8,174932,None,,0,0,0,0,282.6,110,75,5,,1,3,1.0,1.5,0,Sergi,2.0,35,2,105.1,85,56,81,False,352.8,145,52,2047,,2022-01-12T00:00:19.620196Z,55,1,0,None,0,,174932.jpg,2.7,0,0,Canós,1.1,False,None,a,3,94,415.0,69,40,76,418737,146,444955,1459,0.4,13.8,Canós,6
0,0,9,100,0,0,183656,None,,0,0,-2,2,22.9,380,190,None,,0,3,-1.0,0.0,0,Pelenda Joshua,0.0,4,0,4.4,447,198,82,False,17.6,456,194,134,,2022-02-26T22:00:11.670186Z,53,0,0,4,0,,183656.jpg,0.5,1,0,Dasilva,0.0,False,None,a,3,94,4.0,427,205,2,1046,18,2203,36,0.0,0.4,Dasilva,0
0,3,307,100,100,6,194010,None,,0,0,0,0,180.1,173,41,None,,1,2,2.0,2.5,1,Rico,3.0,33,2,66.1,203,61,83,False,322.2,176,74,2086,,2022-01-14T14:30:11.680538Z,45,0,0,None,0,,194010.jpg,2.9,0,0,Henry,0.9,False,None,a,3,94,157.0,206,50,75,256897,286,255893,1612,0.7,16.7,Henry,2
0,5,230,100,100,7,204580,4,,0,0,-1,1,252.0,128,85,None,,1,3,1.0,1.5,1,Vitaly,2.0,31,2,88.3,134,77,84,False,329.0,168,61,1778,,2022-02-10T01:00:14.804449Z,49,0,0,None,0,,204580.jpg,2.6,0,0,Janelt,0.1,False,None,a,3,94,302.0,113,62,62,37205,67,36934,170,0.4,12.7,Janelt,3
2,0,105,None,None,0,205836,5,,-1,1,-3,3,94.0,253,143,4,,0,3,-1.0,-0.5,0,Saman,0.0,4,1,32.6,313,142,85,False,115.6,346,148,423,,None,52,0,0,None,0,,205836.jpg,1.7,0,0,Ghoddos,0.0,False,None,a,3,94,115.0,240,126,26,3167,2,5803,27,0.0,5.0,Ghoddos,2
1,2,201,100,100,1,207283,2,,0,0,-1,1,441.1,49,36,None,,0,3,0.0,0.5,2,Mathias,1.0,26,0,77.0,161,85,86,False,206.0,261,105,1216,,2022-02-19T20:00:13.551577Z,49,0,0,None,0,,207283.jpg,1.8,0,0,Jensen,0.0,False,None,a,3,94,122.0,235,123,41,13585,29,14392,66,0.2,8.4,Jensen,0
0,0,64,0,0,1,213687,None,,0,0,-1,1,82.7,268,77,None,,0,2,0.0,0.0,0,Charlie,0.0,6,0,16.0,387,145,87,False,54.8,398,154,448,Joined Sheffield United on loan until the end of the season - Expected back 01 Jul,2021-12-22T23:30:17.959237Z,39,0,0,None,0,,213687.jpg,1.7,0,0,Goode,1.2,False,None,u,3,94,24.0,372,138,10,341735,0,366817,882,0.0,2.6,Goode,3
1,0,35,0,0,0,216620,None,,0,0,-2,2,12.5,412,56,None,,0,4,0.0,0.0,0,Marcus,0.0,4,0,8.7,424,54,88,False,20.8,447,53,203,Joined Hull City on loan until the end of the season - Expected back 01 Jul,2022-01-31T23:30:19.239414Z,53,0,0,None,0,,216620.jpg,1.6,0,0,Forss,0.1,False,None,u,3,94,55.0,325,53,11,25518,0,34947,80,0.0,2.1,Forss,0
1,3,119,100,100,0,226956,None,,0,0,-4,4,79.8,276,82,None,,1,2,-0.7,-0.2,1,Mads,0.3,23,1,32.0,315,107,89,False,168.4,289,109,940,,2021-12-27T17:30:14.481372Z,41,0,0,None,0,,226956.jpg,1.8,0,0,Roerslev Rasmussen,0.1,False,None,a,3,94,71.0,299,95,29,14786,165,15649,246,0.1,7.1,Roerslev,1
0,0,55,100,100,0,228044,None,,0,0,-2,2,41.9,343,120,None,,0,2,-1.0,-0.5,0,Mads,0.0,7,0,12.1,405,149,90,False,56.6,395,152,379,,2021-08-25T08:00:07.948174Z,43,0,0,None,0,,228044.jpg,1.2,0,0,Bech Sørensen,0.0,False,None,a,3,94,22.0,376,140,6,2499,22,9460,40,0.0,1.4,Sørensen,1
1,7,475,100,100,6,231065,None,,0,0,0,0,151.1,193,47,None,,1,2,2.3,2.8,0,Ethan,3.3,42,1,110.3,76,8,91,False,621.0,22,6,2494,,2021-12-11T13:00:10.514460Z,45,0,0,None,0,,231065.jpg,2.8,0,0,Pinnock,3.2,False,None,a,3,94,331.0,100,10,81,840820,560,783694,4780,0.7,18.0,Pinnock,1
0,0,0,0,0,0,235448,None,,0,0,0,0,0.0,526,38,None,,0,1,0.0,0.0,0,Ellery,0.0,0,0,0.0,546,60,92,False,0.0,542,60,0,Season long loan to Burton Albion,2021-07-08T07:34:45.360782Z,40,0,0,None,0,,235448.jpg,0.0,0,0,Balcombe,0.0,False,None,u,3,94,0.0,491,25,0,0,0,760,4,0.0,0.0,Balcombe,0
0,0,0,0,0,0,420922,None,,0,0,-1,1,0.0,587,224,None,,0,3,0.0,0.0,0,Jan,0.0,0,0,0.0,598,224,93,False,0.0,595,223,0,Transferred to Viborg,2022-01-13T08:59:29.431624Z,44,0,0,None,0,,420922.jpg,0.0,0,0,Zamburek,0.6,False,None,u,3,94,0.0,563,219,0,68354,0,94507,283,0.0,0.0,Zamburek,0
0,0,0,0,0,0,434024,None,,0,0,-1,1,0.0,498,23,None,,0,1,0.0,0.0,0,Patrik,0.0,0,0,0.0,521,48,94,False,0.0,517,48,0,Transferred to Viking Fotballklubb,2022-01-31T15:30:11.481244Z,39,0,0,None,0,,434024.jpg,0.0,0,0,Gunnarsson,1.2,False,None,u,3,94,0.0,463,10,0,158906,0,163986,1226,0.0,0.0,Gunnarsson,0
0,0,0,0,0,0,434662,None,,0,0,-1,1,0.0,697,88,None,,0,4,0.0,0.0,0,Halil,0.0,0,0,0.0,700,88,95,False,0.0,700,88,0,Season-long loan to Galatasaray,2021-09-03T10:39:05.211891Z,54,0,0,None,0,,434662.jpg,0.0,0,0,Dervişoğlu,0.0,False,None,u,3,94,0.0,696,88,0,1259,0,4375,2,0.0,0.0,Dervişoğlu,0
4,3,221,100,100,6,446008,3,,0,0,-3,3,410.5,58,42,1,,0,3,2.0,2.5,5,Bryan,3.0,38,3,139.2,43,29,96,False,327.0,171,62,2229,,2022-02-05T20:30:16.333805Z,52,0,0,2,0,,446008.jpg,3.1,0,0,Mbeumo,1.0,False,None,a,3,94,661.0,30,17,83,669352,1604,684300,3760,0.6,16.0,Mbeumo,4
0,0,11,0,0,0,481405,None,,0,0,-1,1,0.7,462,212,None,,0,3,0.0,0.0,0,Mads,0.0,0,0,0.8,491,213,97,False,6.6,475,203,36,Joined FC Nordsjælland on loan until the end of the season - Expected back 01 Jul,2022-01-31T13:00:12.379514Z,44,0,0,None,0,,481405.jpg,1.0,0,0,Bidstrup,0.1,False,None,u,3,94,0.0,573,229,4,7635,0,11182,39,0.0,0.9,Bidstrup,0
2,0,117,100,100,3,428580,None,,0,0,-1,1,73.5,285,159,None,,0,3,-0.3,0.2,0,Frank,0.7,19,0,33.7,308,140,479,False,93.0,364,151,1040,,2022-01-01T17:00:19.568871Z,49,0,0,None,0,,428580.jpg,1.8,0,0,Onyeka,0.1,False,None,a,3,94,174.0,194,107,35,13442,18,16779,58,0.1,7.1,Onyeka,4
2,3,265,100,100,6,191866,None,,0,0,-1,1,81.4,274,80,None,,0,2,4.3,4.8,1,Kristoffer,5.3,23,0,42.6,276,93,483,False,252.0,224,86,1405,,2022-03-06T00:00:12.514580Z,44,0,0,None,0,,191866.jpg,3.1,0,0,Ajer,0.6,False,None,a,3,94,92.0,269,80,53,114717,767,122770,2227,1.2,12.0,Ajer,4
0,0,12,0,0,0,232247,None,,0,0,-1,1,1.2,453,171,None,,0,2,0.0,0.0,0,Dominic,0.0,3,0,2.3,472,173,498,False,15.8,457,172,146,Joined Ipswich Town on loan until the end of the season - Expected back 01 Jul,2022-01-27T23:00:14.318228Z,44,0,0,None,0,,232247.jpg,1.5,0,0,Thompson,0.0,False,None,u,3,94,6.0,421,157,3,2586,0,5208,19,0.0,0.7,Thompson,0
0,2,113,100,100,2,432160,None,,0,0,-1,1,119.1,222,132,None,,0,3,-0.7,-0.2,1,Shandon,0.3,14,1,39.4,289,131,499,False,131.8,324,137,870,,2021-10-03T23:00:17.188231Z,49,0,0,None,0,,432160.jpg,1.6,1,0,Baptiste,0.0,False,None,a,3,94,145.0,212,112,33,8791,15,9946,67,0.1,6.7,Baptiste,0
0,4,167,100,100,1,216646,None,,0,0,-3,3,82.5,270,154,None,,0,3,2.3,2.8,8,Yoane,3.3,17,4,51.0,251,118,524,False,212.4,257,103,849,,2022-02-05T20:30:17.532952Z,57,0,0,None,0,,216646.jpg,2.5,0,0,Wissa,0.1,False,None,a,3,94,222.0,156,87,54,18337,175,20507,166,0.6,9.5,Wissa,0
0,2,218,None,None,1,240796,None,,0,0,0,0,0.0,631,73,None,,0,1,-1.0,-0.5,0,Álvaro,0.0,24,0,35.2,303,20,556,False,353.2,143,20,1080,,None,45,1,0,None,0,,240796.jpg,2.6,0,49,Fernández,0.5,False,None,a,3,94,0.0,616,64,31,162956,119,128322,1487,0.0,6.9,Fernández,0
0,0,4,None,None,0,450550,None,,0,0,-1,1,10.3,422,157,None,,0,2,-1.0,-0.5,0,Finley,0.0,0,0,2.1,473,174,569,False,8.6,471,176,14,,None,39,0,0,None,0,,450550.jpg,1.0,0,0,Stevens,0.3,False,None,a,3,94,2.0,431,163,1,43882,899,31037,462,0.0,0.3,Stevens,0
0,0,57,100,100,0,48760,None,,0,0,0,0,44.6,340,119,None,,0,2,-1.0,-0.5,0,Mathias,0.0,10,1,19.6,371,133,594,False,96.4,361,141,426,,2021-11-06T19:30:13.752270Z,45,0,0,None,0,,48760.jpg,1.7,0,0,Jorgensen,0.0,False,None,a,3,94,55.0,324,108,12,10836,27,10890,44,0.0,2.7,Zanka,2
0,0,0,None,None,0,220695,None,,0,0,0,0,0.0,622,242,None,,0,3,-1.0,-0.5,0,Paris,0.0,0,0,0.0,631,243,614,False,0.0,629,242,0,,None,45,0,0,None,0,,220695.jpg,0.0,0,0,Maghoma,0.0,False,None,a,3,94,0.0,606,240,0,2120,50,1746,29,0.0,0.0,Maghoma,0
0,0,0,None,None,0,503300,None,,0,0,0,0,0.0,557,46,None,,0,1,-1.0,-0.5,0,Matthew,0.0,0,0,0.0,577,68,619,False,0.0,573,68,0,,None,40,0,0,None,0,,503300.jpg,0.0,0,0,Cox,0.1,False,None,a,3,94,0.0,523,33,0,143170,385,138905,174,0.0,0.0,Cox,0
0,0,0,None,None,0,461558,None,,0,0,0,0,0.0,649,258,None,,0,3,-1.0,-0.5,0,Maxwell,0.0,0,0,0.0,656,258,628,False,0.0,655,258,0,,None,45,0,0,None,0,,461558.jpg,0.0,0,0,Haygarth,0.0,False,None,a,3,94,0.0,635,257,0,596,22,497,14,0.0,0.0,Haygarth,0
0,0,0,None,None,0,460029,None,,0,0,0,0,0.0,646,79,None,,0,4,-1.0,-0.5,0,Nathan,0.0,0,0,0.0,654,78,640,False,0.0,653,77,0,,None,45,0,0,None,0,,460029.jpg,0.0,0,0,Young-Coombes,0.6,False,None,a,3,94,0.0,633,77,0,123571,10540,72344,2308,0.0,0.0,Young-Coombes,0
0,0,0,None,None,0,450539,None,,0,0,0,0,0.0,644,255,None,,0,3,-1.0,-0.5,0,Myles,0.0,0,0,0.0,652,256,662,False,0.0,651,256,0,,None,45,0,0,None,0,,450539.jpg,0.0,0,0,Peart-Harris,0.0,False,None,a,3,94,0.0,631,255,0,942,135,643,38,0.0,0.0,Peart-Harris,0
0,0,21,None,None,0,57513,None,,0,0,0,0,0.0,599,67,None,,0,1,-1.0,-0.5,0,Jonas,0.0,5,0,1.6,481,38,673,False,15.4,458,38,180,,None,45,0,0,None,0,,57513.jpg,1.0,0,2,Lössl,0.0,False,None,a,3,94,0.0,580,58,2,1227,29,810,37,0.0,0.4,Lössl,0
1,0,38,100,100,1,80607,1,,0,0,0,0,64.9,295,162,None,,0,3,1.3,1.8,0,Christian,2.3,1,0,13.8,398,175,699,False,46.6,408,172,218,,2022-02-08T14:00:16.270820Z,55,0,0,None,0,,80607.jpg,2.7,0,0,Eriksen,0.4,False,None,a,3,94,27.0,369,179,8,57973,2793,20317,5383,0.4,1.5,Eriksen,1
1,0,232,0,75,6,39155,None,,0,0,-2,2,160.2,189,115,None,,0,3,0.0,0.0,0,Adam,0.3,18,0,53.0,246,115,53,False,201.2,267,110,1515,Hamstring injury - Expected back 09 Apr,2022-03-13T01:00:20.491527Z,53,0,0,None,0,,39155.jpg,2.0,0,0,Lallana,0.1,False,None,i,4,36,167.0,199,109,41,25047,11,38154,192,0.1,7.7,Lallana,4
0,0,17,100,100,0,49262,None,,0,0,0,0,0.0,509,28,None,,0,1,0.5,0.0,0,Jason,0.0,2,0,2.9,462,34,54,False,28.8,435,34,90,,2022-01-19T01:00:13.663777Z,40,0,0,None,0,,49262.jpg,2.0,0,3,Steele,1.8,False,None,a,4,36,0.0,474,15,2,345709,387,400618,1947,0.0,0.5,Steele,0
3,2,256,100,100,5,60307,2,,0,0,-3,3,665.3,12,10,6,,0,3,3.5,0.0,0,Pascal,3.0,18,0,117.4,64,42,55,False,290.4,199,79,1374,,2021-09-11T17:30:15.909181Z,57,0,1,1,0,,60307.jpg,2.5,0,0,Groß,0.2,False,None,a,4,36,217.0,162,91,49,176577,226,207008,261,0.5,8.6,Groß,0
1,3,288,100,100,4,61933,None,,0,0,1,-1,58.2,309,99,None,,1,2,0.8,0.0,0,Shane,0.3,19,1,72.2,175,48,56,False,380.6,122,48,1434,,2022-01-17T16:00:18.282460Z,41,0,0,None,0,,61933.jpg,2.7,0,0,Duffy,8.4,False,None,a,4,36,282.0,128,17,48,2513814,3224,2285458,7194,0.1,11.7,Duffy,7
0,0,0,0,0,0,66242,None,,0,0,0,0,0.0,601,233,None,,0,3,0.0,0.0,0,Davy,0.0,0,0,0.0,611,234,57,False,0.0,608,233,0,Transferred to PSV Eindhoven,2021-06-25T10:07:47.190365Z,45,0,0,None,0,,66242.jpg,0.0,0,0,Pröpper,0.0,False,None,u,4,36,0.0,582,231,0,0,0,68,0,0.0,0.0,Pröpper,0
0,7,372,100,100,6,83299,None,,0,0,-2,2,39.5,349,123,None,,1,2,3.5,0.0,0,Lewis,3.0,25,1,68.9,190,54,59,False,427.2,100,40,1763,,2022-02-16T00:00:14.640236Z,48,0,0,None,0,,83299.jpg,3.1,1,0,Dunk,2.1,False,None,a,4,36,224.0,154,25,62,319484,3375,634556,1207,0.6,12.9,Dunk,1
1,0,165,100,100,3,109345,3,,0,0,-2,2,391.6,66,49,4,,0,3,2.2,0.0,0,Solomon,1.7,19,0,82.2,147,80,60,False,200.6,268,111,1228,,2021-08-28T18:30:11.548541Z,53,0,0,None,0,,109345.jpg,1.7,0,0,March,0.1,False,None,a,4,36,230.0,153,85,40,8718,115,13791,56,0.3,7.5,March,1
0,6,226,0,0,4,110735,None,,0,0,-2,2,49.0,327,109,None,,2,2,0.0,0.0,0,Adam,0.0,13,2,49.8,256,86,61,False,342.6,156,64,1166,Groin Injury - Expected back 16 Apr,2022-02-19T20:00:13.528200Z,43,0,0,None,0,,110735.jpg,3.5,0,0,Webster,0.3,False,None,i,4,36,106.0,252,70,53,89206,41,111513,1260,0.0,12.3,Webster,4
1,4,381,100,100,4,111478,None,,0,0,-3,3,246.5,133,28,None,,0,2,1.2,0.0,0,Joël,0.7,31,0,71.0,180,50,62,False,391.2,116,45,2064,,2021-12-04T23:00:17.313196Z,42,0,0,None,0,,111478.jpg,2.2,0,0,Veltman,1.0,False,None,a,4,36,70.0,301,96,56,155881,2702,352478,1631,0.2,13.3,Veltman,6
3,11,299,100,100,6,115382,None,,0,0,0,0,322.3,88,13,None,,2,4,1.5,0.0,0,Neal,1.0,28,8,131.3,48,13,63,False,363.4,134,15,2042,,2021-08-21T19:00:12.804729Z,65,0,0,2,0,,115382.jpg,3.5,0,0,Maupay,7.5,False,None,a,4,36,641.0,35,15,94,1962070,36992,1528257,25102,0.2,14.5,Maupay,6
1,8,279,100,100,5,116216,None,,0,0,-6,6,505.6,30,22,3,,2,3,2.5,0.0,0,Leandro,2.0,31,4,166.2,26,17,64,False,381.4,121,45,2193,,2022-02-07T10:00:20.348261Z,59,0,0,5,0,,116216.jpg,3.1,0,0,Trossard,1.3,False,None,a,4,36,777.0,17,11,84,669013,4181,679239,3275,0.3,14.2,Trossard,2
0,0,0,0,0,0,131897,None,,0,0,0,0,0.0,604,70,None,,0,1,0.0,0.0,0,Mathew,0.0,0,0,0.0,613,79,65,False,0.0,611,79,0,Transferred to Real Sociedad,2021-07-12T23:00:04.491624Z,45,0,0,None,0,,131897.jpg,0.0,0,0,Ryan,0.0,False,None,u,4,36,0.0,587,61,0,0,0,817,0,0.0,0.0,Ryan,0
