assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,9,0,100,0,234908,0,0,-2,2,12.5,397,148,0,2,0.0,0.0,0,Juan,0.0,3,0,3.1,448,162,335,False,18.6,435,162,66,Knee injury - Unknown return date,2020-06-22T13:30:22.464829Z,48,0,0,0,234908.jpg,0.8,0,0,Foyth,0.0,False,None,i,17,6,0.0,602,208,3,2758,48,3948,70,0.0,0.6,Foyth,1
7,11,477,100,100,5,80226,0,0,-1,1,441.2,48,9,1,2,6.0,5.0,5,Serge,5.0,28,1,121.3,73,10,336,False,557.8,55,20,1999,,2019-09-28T16:00:17.498533Z,49,1,0,0,80226.jpg,3.6,1,0,Aurier,5.6,False,None,a,17,6,214.0,155,26,90,1247624,70635,915561,9099,1.0,18.4,Aurier,1
2,16,379,100,100,2,78830,0,0,-2,2,293.2,105,15,2,4,3.0,2.0,2,Harry,2.0,30,11,153.4,45,18,338,False,536.8,64,11,1868,,2020-01-01T17:30:18.573337Z,108,0,0,0,78830.jpg,5.0,0,0,Kane,10.2,False,None,a,17,6,704.0,32,19,106,1837533,84822,3097926,10062,0.2,9.8,Kane,2
0,0,0,0,0,0,165990,0,0,0,0,0.0,573,79,0,4,0.0,0.0,0,Vincent,0.0,0,0,0.0,586,78,339,False,0.0,583,78,0,Joined Monterrey on a permanent deal on 23/7,2019-07-30T07:00:10.626522Z,45,0,0,0,165990.jpg,0.0,0,0,Janssen,0.1,False,None,u,17,6,0.0,557,77,0,3032,21,9320,26,0.0,0.0,Janssen,0
0,7,259,100,100,2,37915,0,0,-2,2,0.0,627,69,1,1,6.0,5.0,5,Hugo,5.0,15,0,40.1,304,20,340,False,400.6,141,20,1088,,2020-03-01T14:30:24.052498Z,53,0,0,1,37915.jpg,4.3,0,56,Lloris,3.7,False,None,a,17,6,0.0,625,67,56,277272,20353,667623,2591,0.9,10.6,Lloris,0
0,6,300,None,None,2,102884,0,0,-3,3,10.0,406,3,1,1,1.0,0.0,0,Paulo,0.0,26,0,46.1,273,16,341,False,449.8,106,16,1612,,None,42,0,0,1,102884.jpg,3.2,0,59,Gazzaniga,1.7,False,None,a,17,6,0.0,502,35,58,547791,1390,474886,4855,0.0,13.8,Gazzaniga,1
9,13,405,100,100,4,85971,0,0,2,-2,433.8,53,41,5,3,3.0,2.0,2,Heung-Min,2.0,26,9,199.9,22,12,342,False,628.0,36,9,1834,,2020-02-18T12:00:16.397536Z,97,0,1,0,85971.jpg,5.6,2,0,Son,7.3,False,None,a,17,6,943.0,20,6,124,3352384,104786,3086565,17103,0.2,12.8,Son,0
2,6,205,0,0,1,80607,0,0,-4,4,348.9,80,58,0,3,0.0,0.0,0,Christian,0.0,18,2,83.3,147,77,343,False,262.4,232,91,1090,Joined Inter Milan on a permanent deal on 28/1,2020-01-28T13:30:20.762908Z,86,0,0,0,80607.jpg,2.4,0,0,Eriksen,2.4,False,None,u,17,6,225.0,150,85,48,142990,30,453156,846,0.0,5.6,Eriksen,5
6,12,340,100,0,4,108823,0,0,-2,2,311.3,97,63,2,3,1.0,0.0,0,Bamidele,0.0,24,8,145.5,50,28,344,False,523.4,68,20,1758,,2020-06-11T12:30:21.800969Z,83,0,0,0,108823.jpg,5.2,0,0,Alli,3.4,False,None,a,17,6,619.0,42,19,114,1715010,6648,1574289,14492,0.0,13.7,Alli,2
3,1,243,100,None,3,95715,0,0,-4,4,359.2,76,55,0,3,1.0,0.0,0,Lucas,0.0,23,4,135.2,62,36,345,False,379.6,153,56,1675,,2020-06-19T22:00:14.686541Z,71,0,0,0,95715.jpg,2.8,0,0,Rodrigues Moura da Silva,4.1,False,None,a,17,6,615.0,45,21,76,804750,1632,1259067,11957,0.0,10.7,Lucas Moura,2
4,2,187,100,100,4,62974,0,0,-3,3,255.1,128,80,1,3,4.0,3.0,3,Erik,3.0,10,2,73.3,172,91,346,False,194.6,281,117,998,,2020-02-05T19:00:22.788643Z,57,0,0,0,62974.jpg,2.9,0,0,Lamela,1.1,False,None,a,17,6,285.0,114,63,53,495373,1771,516549,791,0.5,9.3,Lamela,3
0,0,279,100,100,3,157668,0,0,-3,3,268.5,118,73,0,3,3.0,2.0,2,Harry,2.0,28,0,60.8,213,109,347,False,275.4,216,86,1679,,2020-01-22T22:00:22.005033Z,52,0,0,0,157668.jpg,1.5,0,0,Winks,0.3,False,None,a,17,6,64.0,304,149,37,19848,284,32714,170,0.4,7.1,Winks,8
0,0,5,0,0,0,54756,0,0,-3,3,0.9,449,207,0,3,0.0,0.0,0,Victor,0.0,2,0,0.2,487,213,348,False,1.2,479,208,24,Joined Montreal Impact on a permanent deal on 3/3,2020-03-03T22:30:26.929361Z,47,0,0,0,54756.jpg,0.5,0,0,Wanyama,0.1,False,None,u,17,6,0.0,590,245,1,5424,7,8710,63,0.0,0.2,Wanyama,1
1,0,281,100,100,3,45268,0,0,-2,2,202.9,168,106,0,3,3.0,2.0,2,Moussa,2.0,26,2,62.1,207,105,349,False,252.2,238,93,1778,,2020-01-05T22:00:20.348120Z,48,0,0,0,45268.jpg,2.4,0,0,Sissoko,1.2,False,None,a,17,6,167.0,194,105,51,227079,1661,296454,715,0.4,10.6,Sissoko,6
2,0,130,100,100,1,93264,0,0,-2,2,87.5,262,147,0,3,3.0,2.0,2,Eric,2.0,19,0,35.8,322,141,350,False,228.0,254,100,980,,2020-01-01T17:30:18.613803Z,48,0,0,0,93264.jpg,1.8,0,0,Dier,0.2,False,None,a,17,6,41.0,333,161,27,14660,391,20428,218,0.4,5.6,Dier,4
0,0,0,0,0,0,168764,0,0,-1,1,0.0,558,222,0,3,0.0,0.0,0,Luke,0.0,0,0,0.0,571,223,351,False,0.0,567,219,0,Joined QPR on loan until the end of the season on 1/7. - Expected back 01 Aug,2019-07-02T09:00:13.289180Z,44,0,0,0,168764.jpg,0.0,0,0,Amos,0.0,False,None,n,17,6,0.0,539,218,0,1175,22,1468,33,0.0,0.0,Amos,0
0,0,12,None,None,0,209042,0,0,-2,2,1.2,444,203,0,3,1.0,0.0,0,Oliver,0.0,1,0,1.4,463,198,352,False,12.6,443,185,57,,None,43,0,0,0,209042.jpg,1.0,0,0,Skipp,0.6,False,None,a,17,6,0.0,527,214,4,56524,315,55699,879,0.0,0.9,Skipp,0
2,2,213,100,100,1,231372,0,0,-2,2,182.3,184,116,0,3,1.0,0.0,0,Tanguy,0.0,16,2,56.5,228,113,442,False,266.4,226,90,938,,2020-01-01T17:30:18.888298Z,58,0,0,0,231372.jpg,2.3,0,0,Ndombele,2.2,False,None,a,17,6,116.0,242,126,44,590264,398,829458,1004,0.0,7.6,Ndombele,2
0,0,6,25,75,0,447235,0,0,-2,2,0.1,466,73,0,4,0.2,0.0,0,Troy,0.0,0,0,0.0,570,74,509,False,0.2,483,70,6,Abdominal injury - 25% chance of playing,2020-06-03T15:30:20.928449Z,43,0,0,0,447235.jpg,1.0,0,0,Parrott,0.8,False,None,d,17,6,0.0,535,72,2,89115,101,103631,697,0.0,0.5,Parrott,0
0,0,128,100,100,3,200826,0,0,-2,2,271.9,117,72,0,3,2.0,1.0,1,Giovani,1.0,12,0,55.9,231,116,523,False,175.0,295,123,887,,2020-02-05T19:00:23.246956Z,73,0,0,0,200826.jpg,1.3,0,0,Lo Celso,0.4,False,None,a,17,6,112.0,244,127,26,32632,361,56681,1034,0.1,3.6,Lo Celso,5
0,0,41,100,100,0,184349,0,0,-1,1,39.9,330,169,0,3,1.0,0.0,0,Ryan,0.0,5,0,11.9,393,169,524,False,45.4,398,165,341,,2020-02-22T15:00:17.445711Z,54,0,0,0,184349.jpg,1.5,0,0,Sessegnon,0.1,False,None,a,17,6,34.0,347,165,9,5673,42,20869,76,0.0,1.7,Sessegnon,0
0,0,3,0,0,0,168566,0,0,0,0,0.0,618,255,0,3,0.0,0.0,0,Georges-Kévin,0.0,0,0,1.8,459,195,527,False,0.0,622,253,2,Joined Besiktas on a permanent deal on 22/8,2019-08-22T12:30:17.630601Z,50,0,0,0,168566.jpg,1.0,0,0,Nkoudou,0.0,False,None,u,17,6,18.0,378,177,1,1764,0,2520,3,0.0,0.2,Nkoudou,0
0,0,0,None,None,0,175941,0,0,0,0,0.0,494,22,0,1,1.0,0.0,0,Alfie,0.0,0,0,0.0,513,44,543,False,0.0,509,44,0,,None,40,0,0,0,175941.jpg,0.0,0,0,Whiteman,0.5,False,None,a,17,6,0.0,463,14,0,46014,117,25220,441,0.0,0.0,Whiteman,0
0,0,0,100,100,0,39215,0,0,-3,3,0.0,523,36,0,1,1.0,0.0,0,Michel,0.0,0,0,0.0,540,56,555,False,0.0,536,56,0,,2019-11-21T14:30:20.107084Z,42,0,0,0,39215.jpg,0.0,0,0,Vorm,0.0,False,None,a,17,6,0.0,492,28,0,3383,37,3026,54,0.0,0.0,Vorm,0
0,0,0,None,None,0,214572,0,0,0,0,0.0,499,24,0,1,1.0,0.0,0,Brandon,0.0,0,0,0.0,518,46,558,False,0.0,514,46,0,,None,40,0,0,0,214572.jpg,0.0,0,0,Austin,0.2,False,None,a,17,6,0.0,468,16,0,17374,100,10085,185,0.0,0.0,Austin,0
0,0,100,0,25,2,199584,0,0,1,-1,17.2,384,139,0,2,0.0,0.0,0,Japhet,0.0,7,0,17.1,376,139,583,False,134.4,320,125,525,Back injury - Unknown return date,2020-06-15T16:00:16.549558Z,41,0,0,0,199584.jpg,2.8,0,0,Tanganga,1.3,False,None,i,17,6,20.0,371,135,17,270713,376,179752,11075,0.0,4.1,Tanganga,1
0,0,13,None,None,0,195774,0,0,-3,3,29.0,359,175,0,3,2.0,1.0,1,Gedson,1.0,1,0,5.9,422,181,605,False,11.8,446,187,60,,None,47,0,0,0,195774.jpg,1.0,0,0,Carvalho Fernandes,0.0,False,None,a,17,6,18.0,377,176,5,5950,132,4303,160,0.2,1.1,Fernandes,0
0,5,106,100,100,2,194252,0,0,-1,1,126.4,230,137,0,3,12.0,11.0,11,Steven,11.0,8,3,39.7,307,135,615,False,138.2,319,136,485,,2020-03-08T15:00:19.797089Z,74,0,0,0,194252.jpg,5.5,0,0,Bergwijn,1.7,False,None,a,17,6,133.0,225,118,33,310424,57780,192143,8090,1.5,4.5,Bergwijn,1
0,0,0,None,None,0,448791,0,0,0,0,0.0,593,245,0,3,2.3,1.3,0,Harvey,0.0,0,0,0.0,607,246,634,False,0.0,604,243,0,,None,45,0,0,0,448791.jpg,0.0,0,0,White,0.0,False,None,a,17,6,0.0,580,241,0,25,25,6,6,0.0,0.0,White,0
0,0,144,100,100,2,40868,0,0,-4,4,208.1,165,37,0,2,1.0,1.0,1,José,1.0,27,0,43.9,285,97,353,False,170.2,299,117,1006,,2019-12-04T20:00:11.977301Z,46,0,0,0,40868.jpg,1.3,0,0,Holebas,0.7,False,None,a,18,57,62.0,308,103,17,21465,211,239387,218,0.2,3.7,Holebas,5
2,4,314,100,100,7,85624,0,0,-2,2,33.9,344,117,1,2,5.0,5.0,5,Christian,5.0,20,0,55.0,236,72,354,False,375.6,157,60,1665,,2020-01-02T14:30:15.835545Z,43,0,0,0,85624.jpg,3.2,2,0,Kabasele,0.5,False,None,a,18,57,138.0,217,53,65,75885,4935,62915,1358,1.2,15.1,Kabasele,1
0,4,245,100,100,6,155651,0,0,-2,2,164.9,192,46,0,2,8.0,8.0,8,Adam,8.0,19,1,52.6,243,75,355,False,298.8,199,76,1308,,2019-12-12T22:00:15.473547Z,43,0,0,0,155651.jpg,3.1,0,0,Masina,0.3,False,None,a,18,57,59.0,311,104,56,34606,6466,20243,1283,1.9,13.0,Masina,3
0,1,170,100,100,3,20145,0,0,-3,3,71.5,278,83,0,2,1.0,1.0,1,Adrian,1.0,26,0,28.7,336,120,356,False,190.2,285,111,1239,,2019-12-28T17:00:19.627436Z,42,1,0,0,20145.jpg,1.6,1,0,Mariappa,0.3,False,None,a,18,57,32.0,349,125,25,32905,259,33728,323,0.2,6.0,Mariappa,2
0,0,285,100,100,5,54484,0,0,-3,3,226.6,151,34,0,2,6.0,6.0,6,Francisco,6.0,29,0,53.3,239,73,357,False,265.8,227,89,1600,,2020-01-01T17:30:18.675582Z,42,0,0,0,54484.jpg,2.1,0,0,Femenía Far,0.6,False,None,a,18,57,40.0,334,116,42,105377,14302,119348,3513,1.4,10.0,Kiko Femenía,5
0,3,423,100,100,9,41338,0,0,-2,2,34.1,343,116,1,2,0.0,0.0,0,Craig,0.0,33,0,51.8,248,78,358,False,442.8,111,40,2353,,2019-12-28T19:30:17.240152Z,43,0,0,0,41338.jpg,2.8,0,0,Cathcart,3.5,False,None,a,18,57,40.0,335,117,76,376027,8656,392606,12480,0.0,17.7,Cathcart,6
1,7,148,0,0,4,52940,0,0,-5,5,108.4,240,66,1,2,0.0,0.0,0,Daryl,0.0,5,0,27.1,344,122,359,False,116.0,336,130,606,Knee injury - Unknown return date,2020-06-15T00:30:15.706566Z,40,1,0,0,52940.jpg,4.5,0,0,Janmaat,0.7,False,None,i,18,57,46.0,326,112,36,221580,674,224764,2143,0.0,9.0,Janmaat,1
0,0,0,0,0,0,220166,0,0,-1,1,0.0,481,179,0,2,0.0,0.0,0,Marc,0.0,0,0,0.0,502,177,360,False,0.0,498,177,0,Joined Leganes on loan until the end of the season on 25/7. - Expected back 01 Aug,2019-07-26T16:00:12.508474Z,39,0,0,0,220166.jpg,0.0,0,0,Navarro,0.3,False,None,n,18,57,0.0,450,169,0,50310,270,41821,385,0.0,0.0,Navarro,0
0,0,3,0,0,0,41945,0,0,-1,1,0.1,463,169,9,2,0.0,0.0,0,Sebastian,0.0,0,0,1.0,470,167,361,False,1.8,476,168,56,Contract terminated on 31/1,2019-11-21T17:30:19.779527Z,39,0,0,0,41945.jpg,1.0,0,0,Prödl,1.0,False,None,u,18,57,8.0,401,149,1,68401,611,119870,865,0.0,0.3,Prödl,0
2,10,265,100,100,6,41725,0,0,-3,3,274.4,116,17,2,4,2.0,2.0,2,Troy,2.0,21,6,126.9,67,21,362,False,378.2,154,20,1591,,2019-08-22T16:30:07.834073Z,62,0,1,0,41725.jpg,3.8,0,0,Deeney,1.7,False,None,a,18,57,615.0,44,23,72,296957,6130,371147,6495,0.3,11.6,Deeney,3
5,9,330,0,0,8,94924,0,0,-4,4,602.3,23,1,2,4,0.0,0.0,0,Gerard,0.0,33,4,195.4,24,11,363,False,458.4,100,14,2097,Knee injury - Unknown return date,2020-02-29T20:00:17.592234Z,61,0,0,0,94924.jpg,3.1,0,0,Deulofeu,1.8,False,None,i,18,57,896.0,21,15,88,406404,53,671117,2539,0.0,14.4,Deulofeu,3
1,2,111,None,None,0,73426,0,0,-5,5,123.9,232,34,0,4,0.0,0.0,0,Andre,0.0,17,2,50.2,254,38,364,False,106.2,352,43,712,,None,55,0,0,0,73426.jpg,1.8,0,0,Gray,0.4,False,None,a,18,57,281.0,118,37,36,42811,301,76355,341,0.0,6.5,Gray,1
0,0,8,0,100,0,173514,0,0,-3,3,13.6,391,60,0,4,0.0,0.0,0,Isaac,0.0,3,0,3.7,443,63,365,False,6.2,459,63,65,Achilles injury - Unknown return date,2020-06-18T16:30:14.601605Z,47,0,0,0,173514.jpg,0.8,0,0,Success Ajayi,0.3,False,None,i,18,57,17.0,382,63,4,21873,85,58485,455,0.0,0.9,Success,1
0,15,549,None,None,9,9089,0,0,-1,1,10.1,405,2,1,1,2.0,2.0,2,Ben,2.0,45,0,72.1,175,7,366,False,691.2,20,7,2700,,None,49,0,0,0,9089.jpg,3.8,0,90,Foster,3.7,False,None,a,18,57,17.0,383,2,113,424531,11465,367554,5103,0.4,23.1,Foster,1
0,0,0,0,0,0,206882,0,0,-3,3,0.0,537,44,0,1,0.0,0.0,0,Pontus,0.0,0,0,0.0,553,62,367,False,0.0,549,62,0,Joined FC Emmen on loan until the end of the season on 31/1. - Expected back 01 Aug,2020-01-31T20:30:18.862484Z,42,0,0,0,206882.jpg,0.0,0,0,Dahlberg,0.1,False,None,n,18,57,0.0,509,37,0,1612,17,7041,66,0.0,0.0,Dahlberg,0
3,9,388,100,100,10,121599,0,0,-4,4,482.4,39,31,1,3,3.0,3.0,3,Abdoulaye,3.0,42,4,153.0,47,25,368,False,467.8,94,35,2519,,2019-12-22T16:30:23.335692Z,56,1,0,0,121599.jpg,3.3,0,0,Doucouré,2.2,False,None,a,18,57,582.0,48,24,96,330465,4882,386283,6862,0.5,17.1,Doucouré,8
0,0,175,100,100,5,61566,0,0,-4,4,255.6,127,79,0,3,3.0,3.0,3,Roberto,3.0,17,3,78.8,155,80,369,False,222.8,259,104,1388,,2020-01-05T01:00:12.397900Z,56,0,0,0,61566.jpg,2.2,0,0,Pereyra,0.6,False,None,a,18,57,310.0,100,54,54,36928,287,248845,402,0.5,9.6,Pereyra,3
1,3,192,100,100,5,108413,0,0,-2,2,254.4,130,81,0,3,2.0,2.0,2,Will,2.0,28,1,71.4,179,94,370,False,261.4,233,92,1597,,2019-12-28T17:00:19.675638Z,53,0,0,0,108413.jpg,2.4,0,0,Hughes,0.3,False,None,a,18,57,199.0,167,93,52,64098,62,70707,95,0.4,9.8,Hughes,4
0,2,124,100,100,1,43250,0,0,-2,2,179.6,185,117,0,3,1.0,1.0,1,Tom,1.0,18,1,48.3,262,124,371,False,125.0,331,141,668,,2019-10-26T16:30:19.666204Z,48,0,0,0,43250.jpg,2.4,0,0,Cleverley,0.1,False,None,a,18,57,178.0,184,100,26,21689,31,26623,35,0.2,5.4,Cleverley,0
0,0,0,0,0,0,157775,0,0,-3,3,0.0,603,249,0,3,0.0,0.0,0,Ken,0.0,0,0,0.0,614,250,372,False,0.0,611,247,0,Joined Udinese on loan until the end of the season on 22/8. - Expected back 01 Aug,2019-08-22T10:30:11.423152Z,47,0,0,0,157775.jpg,0.0,0,0,Sema,0.0,False,None,n,18,57,0.0,596,248,0,787,10,3206,24,0.0,0.0,Sema,0
3,5,332,100,100,8,38439,0,0,-2,2,235.7,142,87,0,3,3.0,3.0,3,Etienne,3.0,40,0,75.7,165,87,373,False,418.6,131,46,2214,,2020-01-03T14:30:19.664140Z,48,0,0,0,38439.jpg,2.6,0,0,Capoue,0.4,False,None,a,18,57,101.0,255,131,65,37684,621,75724,590,0.6,13.5,Capoue,7
1,2,109,100,100,2,89085,0,0,-1,1,91.9,258,145,0,3,1.0,1.0,1,Nathaniel,1.0,11,0,27.5,341,151,374,False,134.0,321,137,784,,2020-02-02T22:30:14.195243Z,44,0,0,0,89085.jpg,1.8,0,0,Chalobah,0.2,False,None,a,18,57,52.0,321,157,29,21410,122,27081,210,0.2,6.6,Chalobah,1
0,0,10,100,100,0,216058,0,0,-2,2,0.8,451,209,0,3,0.0,0.0,0,Domingos,0.0,2,0,1.5,462,197,375,False,7.4,455,192,18,,2019-10-29T22:00:19.938793Z,43,0,0,0,216058.jpg,1.0,0,0,Quina,0.1,False,None,a,18,57,7.0,409,192,4,9109,195,11444,226,0.0,0.9,Quina,0
0,1,254,100,100,4,60232,0,0,-2,2,33.3,347,119,0,2,9.0,9.0,9,Craig,9.0,30,1,59.5,217,62,439,False,390.0,148,56,1639,,2020-02-02T22:30:14.335355Z,48,0,0,0,60232.jpg,2.2,0,0,Dawson,0.2,False,None,a,18,57,172.0,190,40,46,12405,1890,22048,344,1.9,9.6,Dawson,4
0,0,24,100,100,1,50175,0,0,-2,2,28.9,360,56,0,4,1.0,1.0,1,Danny,1.0,4,0,13.5,387,55,512,False,29.4,419,58,296,,2019-10-19T16:00:16.571131Z,58,0,0,0,50175.jpg,1.2,0,0,Welbeck,0.1,False,None,a,18,57,78.0,283,55,12,13504,249,20612,204,0.2,2.1,Welbeck,0
0,0,0,None,None,0,18656,0,0,-2,2,0.0,540,46,0,1,0.0,0.0,0,Heurelho da Silva,0.0,0,0,0.0,555,63,513,False,0.0,551,63,0,,None,43,0,0,0,18656.jpg,0.0,0,0,Gomes,0.2,False,None,a,18,57,0.0,512,39,0,7006,166,11027,185,0.0,0.0,Gomes,0
4,5,212,100,100,6,232185,0,0,-1,1,263.1,122,75,2,3,2.0,2.0,2,Ismaïla,2.0,17,5,109.2,91,54,525,False,315.6,193,76,1311,,2020-01-18T14:30:17.497310Z,64,0,0,0,232185.jpg,4.0,0,0,Sarr,2.3,False,None,a,18,57,513.0,57,31,80,429342,15329,295168,18202,0.3,12.5,Sarr,1
0,0,12,0,0,0,96767,0,0,-1,1,1.0,448,164,7,2,0.0,0.0,0,Dimitri,0.0,6,0,1.0,471,168,542,False,8.0,453,167,57,Joined Granada on loan until the end of the season on 2/1. - Expected back 01 Aug,2020-01-02T14:30:16.327156Z,39,0,0,0,96767.jpg,0.3,0,0,Foulquier,0.2,False,None,n,18,57,0.0,441,162,1,20971,564,18065,399,0.0,0.3,Foulquier,0
0,0,0,100,100,0,175353,0,0,0,0,0.0,574,229,0,3,0.0,0.0,0,Ayotomiwa,0.0,0,0,0.0,587,230,563,False,0.0,584,227,0,,2019-12-31T10:30:25.925374Z,45,0,0,0,175353.jpg,0.0,0,0,Dele-Bashiru,0.0,False,None,a,18,57,0.0,558,225,0,1213,21,843,33,0.0,0.0,Dele-Bashiru,0
0,0,0,100,100,0,475168,0,0,-1,1,0.0,612,83,0,4,0.0,0.0,0,João Pedro,0.0,0,0,0.0,620,83,592,False,0.0,617,83,0,,2020-01-23T23:30:23.901314Z,49,0,0,0,475168.jpg,0.0,0,0,Junqueira de Jesus,0.0,False,None,a,18,57,0.0,608,83,0,2283,160,1500,142,0.0,0.0,João Pedro,0
0,0,17,None,None,0,168290,0,0,-3,3,0.9,450,208,0,3,0.0,0.0,0,Ignacio,0.0,2,0,2.6,453,191,604,False,23.2,426,177,56,,None,47,0,0,0,168290.jpg,0.8,0,0,Pussetto,0.0,False,None,a,18,57,2.0,429,201,5,666,6,513,24,0.0,1.1,Pussetto,1
0,5,332,100,100,4,55459,0,0,-5,5,302.4,100,22,2,2,0.0,0.0,1,Aaron,1.0,42,3,90.0,128,32,376,False,441.0,112,41,2113,,2020-01-03T17:30:19.587785Z,45,0,0,0,55459.jpg,2.7,0,0,Cresswell,1.1,False,None,a,19,21,154.0,205,45,64,303586,1343,268909,1876,0.2,14.2,Cresswell,7
0,0,354,75,100,6,40669,0,0,0,0,21.7,377,136,0,2,-0.8,-1.0,0,Angelo,0.0,36,2,63.4,200,55,377,False,457.6,101,35,2160,Knock - 75% chance of playing,2020-06-20T18:30:13.200808Z,45,1,0,0,40669.jpg,2.7,0,0,Ogbonna,0.9,False,None,d,19,21,155.0,203,44,65,174041,175,144492,2718,0.0,14.4,Ogbonna,4
1,3,160,75,100,2,105717,0,0,-4,4,126.2,231,61,1,2,-0.8,-1.0,0,Arthur,0.0,18,0,41.4,297,104,378,False,233.4,248,101,908,Ankle injury - 75% chance of playing,2020-06-22T10:00:22.637065Z,41,0,0,0,105717.jpg,1.7,1,0,Masuaku,0.5,False,None,d,19,21,53.0,317,107,25,105875,869,108907,920,0.0,6.1,Masuaku,3
0,0,90,None,None,0,20658,0,0,-4,4,50.5,308,101,0,2,-1.0,-1.0,0,Pablo,0.0,14,0,17.4,375,138,379,False,110.4,343,135,588,,None,41,0,0,0,20658.jpg,1.0,0,0,Zabaleta,0.5,False,None,a,19,21,12.0,389,144,10,21466,480,46067,339,0.0,2.4,Zabaleta,2
2,5,320,100,100,6,81012,0,0,-1,1,247.8,134,31,1,2,0.0,0.0,1,Ryan,1.0,31,0,65.5,193,51,380,False,352.6,170,61,1695,,2020-02-19T22:00:17.389503Z,44,0,0,0,81012.jpg,2.8,0,0,Fredericks,0.3,False,None,a,19,21,52.0,320,108,58,128420,143,137251,181,0.2,13.2,Fredericks,5
0,2,318,100,100,3,219924,0,0,-2,2,31.0,353,124,0,2,0.0,0.0,1,Issa,1.0,44,3,69.9,181,48,381,False,496.8,82,27,2045,,2019-11-23T14:30:26.684183Z,43,0,0,0,219924.jpg,2.3,0,0,Diop,2.0,False,None,a,19,21,170.0,192,42,55,263583,740,385763,1328,0.2,12.8,Diop,8
0,3,189,None,None,3,166640,0,0,-2,2,18.2,383,138,1,2,-1.0,-1.0,0,Fabián,0.0,22,1,41.5,296,103,382,False,248.0,240,98,1081,,None,43,0,0,0,166640.jpg,2.8,0,0,Balbuena,0.3,False,None,a,19,21,149.0,213,50,36,39551,41,51196,229,0.0,8.4,Balbuena,2
0,0,0,0,0,0,48717,0,0,-1,1,0.0,471,172,6,2,0.0,0.0,0,Winston,0.0,0,0,0.0,492,170,383,False,0.0,488,170,0,Joined Sporting Kansas City on loan on 14/2. - Expected back 01 Aug,2020-02-16T00:00:20.203533Z,39,0,0,0,48717.jpg,0.0,0,0,Reid,3.9,False,None,n,19,21,0.0,438,160,0,367985,1489,442060,3610,0.0,0.0,Reid,0
0,0,0,None,None,0,222018,0,0,0,0,0.0,502,192,0,2,-1.0,-1.0,0,Ben,0.0,0,0,0.0,521,190,384,False,0.0,517,190,0,,None,40,0,0,0,222018.jpg,0.0,0,0,Johnson,2.3,False,None,a,19,21,0.0,471,182,0,189852,454,131255,1887,0.0,0.0,Johnson,0
0,0,0,0,0,0,41464,0,0,0,0,0.0,637,86,0,4,0.0,0.0,0,Marko,0.0,0,0,0.0,637,86,385,False,0.0,636,86,0,Joined Shanghai SIPG on a permanent deal on 7/7,2019-07-23T08:30:10.476392Z,70,0,0,0,41464.jpg,0.0,0,0,Arnautovic,0.1,False,None,u,19,21,0.0,637,86,0,1447,22,7843,23,0.0,0.0,Arnautovic,0
0,2,27,0,0,0,43020,0,0,0,0,2.2,432,64,1,4,0.0,0.0,0,Javier,0.0,4,1,7.7,411,57,386,False,35.6,411,57,106,Joined Sevilla on a permanent deal on 2/9,2019-09-02T10:30:10.993084Z,60,0,0,0,43020.jpg,4.5,0,0,Hernández Balcázar,0.3,False,None,u,19,21,39.0,339,58,9,87123,13,142425,53,0.0,1.5,Chicharito,0
0,0,0,100,100,0,209925,0,0,-2,2,0.0,551,75,0,4,-1.0,-1.0,0,Alexandre Nascimento,0.0,0,0,0.0,565,73,387,False,0.0,561,73,0,,2019-08-16T18:30:15.371373Z,43,0,0,0,209925.jpg,0.0,0,0,Costa Silva,0.9,False,None,a,19,21,0.0,529,71,0,83279,804,167942,794,0.0,0.0,Xande Silva,0
0,5,294,100,100,4,37096,0,0,-1,1,0.0,608,64,3,1,1.0,1.0,2,Lukasz,2.0,24,0,37.4,315,21,388,False,373.0,160,21,1397,,2020-01-10T22:00:14.825605Z,49,0,0,1,37096.jpg,3.6,0,50,Fabianski,1.9,False,None,a,19,21,0.0,603,61,61,337862,1573,549830,1212,0.4,12.4,Fabianski,1
3,1,105,100,100,2,57531,0,0,-1,1,221.1,156,96,1,3,0.0,0.0,1,Michail,1.0,21,2,98.6,111,65,389,False,220.0,260,105,1118,,2020-01-29T23:00:27.350948Z,69,0,0,0,57531.jpg,2.9,0,0,Antonio,0.8,False,None,a,19,21,547.0,54,29,46,43155,426,93190,1225,0.1,6.7,Antonio,2
